111.125	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.15	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.175	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.2	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.225	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.25	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.275	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.3	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.325	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.35	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.375	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.4	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.425	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.45	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.475	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.5	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.525	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.55	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.575	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.6	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.625	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.65	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.675	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.7	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.725	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.75	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.775	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.8	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.825	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.85	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.875	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.9	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.925	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.95	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
111.975	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.025	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.05	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.075	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.1	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.125	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.15	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.175	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.2	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.225	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.25	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.275	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.3	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.325	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.35	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.375	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.4	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.425	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.45	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.475	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.5	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.525	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.55	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.575	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.6	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.625	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.65	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.675	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.7	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.725	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.75	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.775	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.8	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.825	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.85	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.875	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.9	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.925	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.95	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
112.975	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.025	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.05	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.075	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.1	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.125	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.15	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.175	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.2	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.225	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.25	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.275	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.3	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.325	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.35	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.375	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.4	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.425	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.45	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.475	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.5	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.525	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.55	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.575	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.6	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.625	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.65	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.675	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.7	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.725	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.75	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.775	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.8	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.825	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.85	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.875	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.9	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.925	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.95	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
113.975	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.025	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.05	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.075	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.1	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.125	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.15	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.175	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.2	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.225	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.25	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.275	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.3	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.325	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.35	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.375	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.4	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.425	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.45	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.475	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.5	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.525	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.55	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.575	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.6	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.625	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.65	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.675	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.7	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.725	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.75	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.775	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.8	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.825	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.85	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.875	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.9	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.925	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.95	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
114.975	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.025	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.05	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.075	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.1	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.125	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.15	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.175	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.2	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.225	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.25	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.275	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.3	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.325	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.35	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.375	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.4	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.425	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.45	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.475	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.5	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.525	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.55	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.575	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.6	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.625	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.65	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.675	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.7	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.725	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.75	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.775	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.8	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.825	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.85	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.875	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.9	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.925	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.95	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
115.975	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.025	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.05	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.075	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.1	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.125	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.15	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.175	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.2	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.225	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.25	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.275	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.3	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.325	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.35	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.375	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.4	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.425	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.45	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.475	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.5	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.525	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.55	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.575	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.6	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.625	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.65	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.675	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.7	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.725	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.75	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.775	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.8	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.825	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.85	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.875	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.9	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.925	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.95	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
116.975	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.025	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.05	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.075	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.1	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.125	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.15	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.175	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.2	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.225	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.25	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.275	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.3	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.325	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.35	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.375	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.4	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.425	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.45	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.475	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.5	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.525	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.55	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.575	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.6	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.625	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.65	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.675	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.7	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.725	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.75	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.775	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.8	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.825	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.85	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.875	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.9	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.925	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.95	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
117.975	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.025	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.05	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.075	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.1	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.125	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.15	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.175	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.2	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.225	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.25	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.275	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.3	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.325	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.35	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.375	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.4	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.425	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.45	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.475	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.5	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.525	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.55	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.575	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.6	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.625	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.65	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.675	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.7	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.725	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.75	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.775	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.8	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.825	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.85	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.875	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.9	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.925	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.95	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
118.975	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.025	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.05	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.075	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.1	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.125	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.15	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.175	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.2	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.225	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.25	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.275	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.3	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.325	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.35	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.375	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.4	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.425	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.45	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.475	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.5	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.525	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.55	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.575	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.6	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.625	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.65	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.675	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.7	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.725	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.75	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.775	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.8	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.825	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.85	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.875	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.9	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.925	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.95	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
119.975	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.025	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.05	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.075	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.1	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.125	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.15	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.175	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.2	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.225	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.25	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.275	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.3	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.325	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.35	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.375	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.4	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.425	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.45	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.475	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.5	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.525	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.55	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.575	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.6	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.625	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.65	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.675	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.7	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.725	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.75	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.775	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.8	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.825	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.85	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.875	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.9	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.925	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.95	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
120.975	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
121	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
121.025	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
121.05	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
121.075	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
121.1	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	
